State_Name,Season,Crop,Area,Production,soil_type
Karnataka,Kharif     ,Onion,7036,59436,Clayey
Karnataka,Rabi       ,Onion,626,6489,Clayey
Karnataka,Summer     ,Onion,73,1214,Clayey
Karnataka,Whole Year ,Onion,6620,57683,Clayey
Karnataka,Kharif     ,Onion,6298,67334,Clayey
Karnataka,Rabi       ,Onion,605,3347,Clayey
Karnataka,Summer     ,Onion,32,270,Clayey
Karnataka,Kharif     ,Onion,6120,53123,Clayey
Karnataka,Rabi       ,Onion,497,3800,Clayey
Karnataka,Summer     ,Onion,117,638,Clayey
Karnataka,Kharif     ,Onion,5717,39262,Clayey
Karnataka,Rabi       ,Onion,549,4461,Clayey
Karnataka,Summer     ,Onion,92,702,Clayey
Karnataka,Kharif     ,Onion,5512,46766,Clayey
Karnataka,Rabi       ,Onion,1033,7602,Clayey
Karnataka,Summer     ,Onion,706,7511,Clayey
Karnataka,Kharif     ,Onion,4427,31929,Clayey
Karnataka,Rabi       ,Onion,664,3403,Clayey
Karnataka,Summer     ,Onion,392,1014,Clayey
Karnataka,Kharif     ,Onion,2806,14704,Clayey
Karnataka,Rabi       ,Onion,264,1309,Clayey
Karnataka,Summer     ,Onion,338,829,Clayey
Karnataka,Kharif     ,Onion,3327,18964,Clayey
Karnataka,Rabi       ,Onion,3328,23383,Clayey
Karnataka,Summer     ,Onion,232,1821,Clayey
Karnataka,Kharif     ,Onion,6139,35715,Clayey
Karnataka,Rabi       ,Onion,639,4235,Clayey
Karnataka,Summer     ,Onion,16,78,Clayey
Karnataka,Kharif     ,Onion,16658,46526,Clayey
Karnataka,Rabi       ,Onion,412,4224,Clayey
Karnataka,Summer     ,Onion,5,58,Clayey
Karnataka,Whole Year ,Onion,36887,145688,Clayey
Karnataka,Whole Year ,Onion,35186,99266,Clayey
Karnataka,Whole Year ,Onion,32320,85801,Clayey
Karnataka,Whole Year ,Onion,29025,65301,Clayey
Karnataka,Whole Year ,Onion,39483,9586,Clayey
Karnataka,Whole Year ,Onion,38112,114847,Clayey
Karnataka,Kharif     ,Onion,38798,136154,Clayey
Karnataka,Rabi       ,Onion,54,560,Clayey
Karnataka,Summer     ,Onion,3,32,Clayey
Karnataka,Whole Year ,Onion,43015,182949,Clayey
Karnataka,Kharif     ,Onion,43194,260937,Clayey
Karnataka,Rabi       ,Onion,8,67,Clayey
Karnataka,Summer     ,Onion,10,84,Clayey
Karnataka,Kharif     ,Onion,26962,75459,Clayey
Karnataka,Rabi       ,Onion,11,73,Clayey
Karnataka,Summer     ,Onion,5,27,Clayey
Karnataka,Kharif     ,Onion,42879,100330,Clayey
Karnataka,Rabi       ,Onion,10,59,Clayey
Karnataka,Summer     ,Onion,2,15,Clayey
Karnataka,Kharif     ,Onion,28152,153192,Clayey
Karnataka,Rabi       ,Onion,15,103,Clayey
Karnataka,Summer     ,Onion,7,74,Clayey
Karnataka,Kharif     ,Onion,21641,73334,Clayey
Karnataka,Rabi       ,Onion,2,16,Clayey
Karnataka,Summer     ,Onion,2,12,Clayey
Karnataka,Kharif     ,Onion,1442,2367,Clayey
Karnataka,Rabi       ,Onion,3,20,Clayey
Karnataka,Summer     ,Onion,2,11,Clayey
Karnataka,Kharif     ,Onion,21220,141315,Clayey
Karnataka,Rabi       ,Onion,11,77,Clayey
Karnataka,Kharif     ,Onion,35455,109602,Clayey
Karnataka,Summer     ,Onion,2,10,Clayey
Karnataka,Kharif     ,Onion,11756,19962,Clayey
Karnataka,Rabi       ,Onion,178,1784,Clayey
Karnataka,Summer     ,Onion,174,2007,Clayey
Karnataka,Whole Year ,Onion,19953,114309,Clayey
Karnataka,Whole Year ,Onion,23877,133567,Clayey
Karnataka,Whole Year ,Onion,30560,114753,Clayey
Karnataka,Whole Year ,Onion,28063,57276,Clayey
Karnataka,Whole Year ,Onion,12183,25249,Clayey
Karnataka,Whole Year ,Onion,30434,190133,Clayey
Karnataka,Kharif     ,Onion,31782,143024,Clayey
Karnataka,Rabi       ,Onion,266,2757,Clayey
Karnataka,Summer     ,Onion,203,3326,Clayey
Karnataka,Whole Year ,Onion,34577,182711,Clayey
Karnataka,Kharif     ,Onion,40648,188444,Clayey
Karnataka,Rabi       ,Onion,168,1415,Clayey
Karnataka,Summer     ,Onion,141,1191,Clayey
Karnataka,Kharif     ,Onion,32691,173171,Clayey
Karnataka,Rabi       ,Onion,242,1616,Clayey
Karnataka,Summer     ,Onion,99,540,Clayey
Karnataka,Kharif     ,Onion,47235,153601,Clayey
Karnataka,Rabi       ,Onion,433,2565,Clayey
Karnataka,Summer     ,Onion,140,1069,Clayey
Karnataka,Kharif     ,Onion,43374,244224,Clayey
Karnataka,Rabi       ,Onion,416,2849,Clayey
Karnataka,Summer     ,Onion,132,1404,Clayey
Karnataka,Kharif     ,Onion,34982,121533,Clayey
Karnataka,Rabi       ,Onion,287,2284,Clayey
Karnataka,Summer     ,Onion,119,733,Clayey
Karnataka,Kharif     ,Onion,8834,26444,Clayey
Karnataka,Rabi       ,Onion,614,4019,Clayey
Karnataka,Summer     ,Onion,159,902,Clayey
Karnataka,Kharif     ,Onion,27890,138386,Clayey
Karnataka,Rabi       ,Onion,675,3492,Clayey
Karnataka,Summer     ,Onion,137,1076,Clayey
Karnataka,Kharif     ,Onion,40943,155350,Clayey
Karnataka,Rabi       ,Onion,188,1100,Clayey
Karnataka,Summer     ,Onion,192,942,Clayey
Karnataka,Kharif     ,Onion,1674,9415,Clayey
Karnataka,Rabi       ,Onion,1301,11174,Clayey
Karnataka,Summer     ,Onion,79,430,Clayey
Karnataka,Whole Year ,Onion,3327,26425,Clayey
Karnataka,Whole Year ,Onion,3002,16974,Clayey
Karnataka,Whole Year ,Onion,3486,25953,Clayey
Karnataka,Whole Year ,Onion,2399,19462,Clayey
Karnataka,Whole Year ,Onion,1798,23597,Clayey
Karnataka,Whole Year ,Onion,1919,16844,Clayey
Karnataka,Kharif     ,Onion,868,4836,Clayey
Karnataka,Rabi       ,Onion,1898,28433,Clayey
Karnataka,Summer     ,Onion,85,1469,Clayey
Karnataka,Whole Year ,Onion,2345,19607,Clayey
Karnataka,Kharif     ,Onion,1519,9055,Clayey
Karnataka,Rabi       ,Onion,1255,18001,Clayey
Karnataka,Summer     ,Onion,92,777,Clayey
Karnataka,Kharif     ,Onion,1121,3441,Clayey
Karnataka,Rabi       ,Onion,1204,14014,Clayey
Karnataka,Summer     ,Onion,124,676,Clayey
Karnataka,Kharif     ,Onion,934,2929,Clayey
Karnataka,Rabi       ,Onion,1274,9335,Clayey
Karnataka,Summer     ,Onion,123,939,Clayey
Karnataka,Kharif     ,Onion,523,4242,Clayey
Karnataka,Rabi       ,Onion,664,6733,Clayey
Karnataka,Summer     ,Onion,191,2032,Clayey
Karnataka,Kharif     ,Onion,734,3623,Clayey
Karnataka,Rabi       ,Onion,799,18982,Clayey
Karnataka,Summer     ,Onion,93,573,Clayey
Karnataka,Kharif     ,Onion,741,3934,Clayey
Karnataka,Rabi       ,Onion,337,4227,Clayey
Karnataka,Summer     ,Onion,51,289,Clayey
Karnataka,Kharif     ,Onion,711,4703,Clayey
Karnataka,Rabi       ,Onion,373,4867,Clayey
Karnataka,Summer     ,Onion,41,322,Clayey
Karnataka,Kharif     ,Onion,710,3646,Clayey
Karnataka,Rabi       ,Onion,453,11671,Clayey
Karnataka,Summer     ,Onion,117,574,Clayey
Karnataka,Kharif     ,Onion,34,154,Clayey
Karnataka,Rabi       ,Onion,3,31,Clayey
Karnataka,Summer     ,Onion,3,35,Clayey
Karnataka,Whole Year ,Onion,67,415,Clayey
Karnataka,Whole Year ,Onion,230,1255,Clayey
Karnataka,Whole Year ,Onion,326,2212,Clayey
Karnataka,Whole Year ,Onion,325,1785,Clayey
Karnataka,Whole Year ,Onion,240,693,Clayey
Karnataka,Whole Year ,Onion,107,624,Clayey
Karnataka,Kharif     ,Onion,157,875,Clayey
Karnataka,Whole Year ,Onion,144,802,Clayey
Karnataka,Kharif     ,Onion,159,948,Clayey
Karnataka,Kharif     ,Onion,133,690,Clayey
Karnataka,Kharif     ,Onion,90,318,Clayey
Karnataka,Kharif     ,Onion,115,718,Clayey
Karnataka,Kharif     ,Onion,128,632,Clayey
Karnataka,Rabi       ,Onion,7,56,Clayey
Karnataka,Kharif     ,Onion,82,435,Clayey
Karnataka,Kharif     ,Onion,25,165,Clayey
Karnataka,Rabi       ,Onion,26,183,Clayey
Karnataka,Kharif     ,Onion,23,118,Clayey
Karnataka,Rabi       ,Onion,48,318,Clayey
Karnataka,Summer     ,Onion,5,25,Clayey
Karnataka,Kharif     ,Onion,9054,31372,Clayey
Karnataka,Rabi       ,Onion,143,260,Clayey
Karnataka,Summer     ,Onion,42,485,Clayey
Karnataka,Whole Year ,Onion,7772,8752,Clayey
Karnataka,Whole Year ,Onion,7044,17951,Clayey
Karnataka,Whole Year ,Onion,4512,14019,Clayey
Karnataka,Whole Year ,Onion,7809,10550,Clayey
Karnataka,Whole Year ,Onion,6568,20412,Clayey
Karnataka,Whole Year ,Onion,10372,53516,Clayey
Karnataka,Kharif     ,Onion,11134,60026,Clayey
Karnataka,Rabi       ,Onion,121,1254,Clayey
Karnataka,Summer     ,Onion,88,1505,Clayey
Karnataka,Whole Year ,Onion,9949,27137,Clayey
Karnataka,Kharif     ,Onion,8266,30900,Clayey
Karnataka,Rabi       ,Onion,79,665,Clayey
Karnataka,Summer     ,Onion,40,338,Clayey
Karnataka,Kharif     ,Onion,6248,36225,Clayey
Karnataka,Rabi       ,Onion,106,708,Clayey
Karnataka,Summer     ,Onion,16,87,Clayey
Karnataka,Kharif     ,Onion,5529,17806,Clayey
Karnataka,Rabi       ,Onion,98,581,Clayey
Karnataka,Summer     ,Onion,37,282,Clayey
Karnataka,Kharif     ,Onion,4249,22920,Clayey
Karnataka,Rabi       ,Onion,117,801,Clayey
Karnataka,Summer     ,Onion,73,777,Clayey
Karnataka,Kharif     ,Onion,3805,22195,Clayey
Karnataka,Rabi       ,Onion,72,573,Clayey
Karnataka,Summer     ,Onion,11,68,Clayey
Karnataka,Kharif     ,Onion,2744,3785,Clayey
Karnataka,Rabi       ,Onion,69,452,Clayey
Karnataka,Summer     ,Onion,35,199,Clayey
Karnataka,Kharif     ,Onion,3245,29490,Clayey
Karnataka,Rabi       ,Onion,142,998,Clayey
Karnataka,Summer     ,Onion,69,542,Clayey
Karnataka,Kharif     ,Onion,5847,10676,Clayey
Karnataka,Rabi       ,Onion,137,908,Clayey
Karnataka,Summer     ,Onion,60,294,Clayey
Karnataka,Whole Year ,Onion,15,88,Clayey
Karnataka,Kharif     ,Onion,773,11697,Clayey
Karnataka,Rabi       ,Onion,1423,19450,Clayey
Karnataka,Summer     ,Onion,51,588,Clayey
Karnataka,Whole Year ,Onion,1476,22878,Clayey
Karnataka,Whole Year ,Onion,2143,15646,Clayey
Karnataka,Whole Year ,Onion,1779,18154,Clayey
Karnataka,Whole Year ,Onion,1568,8929,Clayey
Karnataka,Whole Year ,Onion,1760,8616,Clayey
Karnataka,Whole Year ,Onion,1507,17872,Clayey
Karnataka,Kharif     ,Onion,505,2814,Clayey
Karnataka,Rabi       ,Onion,401,4157,Clayey
Karnataka,Summer     ,Onion,132,2281,Clayey
Karnataka,Whole Year ,Onion,696,4384,Clayey
Karnataka,Kharif     ,Onion,220,1311,Clayey
Karnataka,Rabi       ,Onion,9,76,Clayey
Karnataka,Summer     ,Onion,50,151,Clayey
Karnataka,Kharif     ,Onion,185,960,Clayey
Karnataka,Rabi       ,Onion,28,187,Clayey
Karnataka,Summer     ,Onion,222,1211,Clayey
Karnataka,Kharif     ,Onion,90,318,Clayey
Karnataka,Rabi       ,Onion,59,350,Clayey
Karnataka,Summer     ,Onion,143,857,Clayey
Karnataka,Kharif     ,Onion,180,1124,Clayey
Karnataka,Rabi       ,Onion,110,753,Clayey
Karnataka,Summer     ,Onion,189,2011,Clayey
Karnataka,Kharif     ,Onion,197,972,Clayey
Karnataka,Rabi       ,Onion,52,414,Clayey
Karnataka,Summer     ,Onion,80,493,Clayey
Karnataka,Kharif     ,Onion,180,956,Clayey
Karnataka,Rabi       ,Onion,55,360,Clayey
Karnataka,Summer     ,Onion,76,431,Clayey
Karnataka,Kharif     ,Onion,98,648,Clayey
Karnataka,Rabi       ,Onion,55,386,Clayey
Karnataka,Summer     ,Onion,70,550,Clayey
Karnataka,Kharif     ,Onion,107,550,Clayey
Karnataka,Rabi       ,Onion,52,345,Clayey
Karnataka,Summer     ,Onion,64,314,Clayey
Karnataka,Kharif     ,Onion,416,1884,Clayey
Karnataka,Rabi       ,Onion,15,154,Clayey
Karnataka,Summer     ,Onion,3,35,Clayey
Karnataka,Whole Year ,Onion,1177,8912,Clayey
Karnataka,Whole Year ,Onion,939,5726,Clayey
Karnataka,Whole Year ,Onion,598,5212,Clayey
Karnataka,Whole Year ,Onion,488,3461,Clayey
Karnataka,Whole Year ,Onion,593,4323,Clayey
Karnataka,Whole Year ,Onion,960,7733,Clayey
Karnataka,Kharif     ,Onion,675,3761,Clayey
Karnataka,Rabi       ,Onion,690,7153,Clayey
Karnataka,Summer     ,Onion,229,3916,Clayey
Karnataka,Whole Year ,Onion,1028,6512,Clayey
Karnataka,Kharif     ,Onion,3257,19416,Clayey
Karnataka,Rabi       ,Onion,2317,19509,Clayey
Karnataka,Summer     ,Onion,375,3168,Clayey
Karnataka,Kharif     ,Onion,919,3477,Clayey
Karnataka,Rabi       ,Onion,925,6177,Clayey
Karnataka,Summer     ,Onion,189,806,Clayey
Karnataka,Kharif     ,Onion,843,2977,Clayey
Karnataka,Rabi       ,Onion,1014,5723,Clayey
Karnataka,Summer     ,Onion,201,1534,Clayey
Karnataka,Kharif     ,Onion,948,5306,Clayey
Karnataka,Rabi       ,Onion,982,5578,Clayey
Karnataka,Summer     ,Onion,242,2575,Clayey
Karnataka,Kharif     ,Onion,3821,14861,Clayey
Karnataka,Rabi       ,Onion,863,3616,Clayey
Karnataka,Summer     ,Onion,225,1386,Clayey
Karnataka,Kharif     ,Onion,3821,25141,Clayey
Karnataka,Rabi       ,Onion,863,4542,Clayey
Karnataka,Summer     ,Onion,242,1373,Clayey
Karnataka,Kharif     ,Onion,3906,38224,Clayey
Karnataka,Rabi       ,Onion,910,6020,Clayey
Karnataka,Summer     ,Onion,237,1861,Clayey
Karnataka,Kharif     ,Onion,4178,45458,Clayey
Karnataka,Rabi       ,Onion,257,1409,Clayey
Karnataka,Summer     ,Onion,215,1055,Clayey
Karnataka,Kharif     ,Onion,81,367,Clayey
Karnataka,Rabi       ,Onion,70,718,Clayey
Karnataka,Summer     ,Onion,35,404,Clayey
Karnataka,Whole Year ,Onion,271,2420,Clayey
Karnataka,Whole Year ,Onion,390,2402,Clayey
Karnataka,Whole Year ,Onion,337,2646,Clayey
Karnataka,Whole Year ,Onion,325,2537,Clayey
Karnataka,Whole Year ,Onion,243,2103,Clayey
Karnataka,Whole Year ,Onion,414,3237,Clayey
Karnataka,Kharif     ,Onion,237,1321,Clayey
Karnataka,Rabi       ,Onion,147,1524,Clayey
Karnataka,Summer     ,Onion,35,599,Clayey
Karnataka,Whole Year ,Onion,324,2013,Clayey
Karnataka,Kharif     ,Onion,185,1103,Clayey
Karnataka,Rabi       ,Onion,143,1204,Clayey
Karnataka,Summer     ,Onion,85,718,Clayey
Karnataka,Kharif     ,Onion,157,814,Clayey
Karnataka,Rabi       ,Onion,183,1222,Clayey
Karnataka,Summer     ,Onion,90,491,Clayey
Karnataka,Kharif     ,Onion,117,413,Clayey
Karnataka,Rabi       ,Onion,178,1055,Clayey
Karnataka,Summer     ,Onion,76,580,Clayey
Karnataka,Kharif     ,Onion,125,780,Clayey
Karnataka,Rabi       ,Onion,160,1096,Clayey
Karnataka,Summer     ,Onion,86,915,Clayey
Karnataka,Kharif     ,Onion,152,750,Clayey
Karnataka,Rabi       ,Onion,153,1218,Clayey
Karnataka,Summer     ,Onion,75,462,Clayey
Karnataka,Kharif     ,Onion,224,1189,Clayey
Karnataka,Rabi       ,Onion,70,458,Clayey
Karnataka,Summer     ,Onion,75,425,Clayey
Karnataka,Kharif     ,Onion,55,364,Clayey
Karnataka,Rabi       ,Onion,62,436,Clayey
Karnataka,Summer     ,Onion,38,298,Clayey
Karnataka,Kharif     ,Onion,212,1089,Clayey
Karnataka,Rabi       ,Onion,65,431,Clayey
Karnataka,Summer     ,Onion,1,5,Clayey
Karnataka,Kharif     ,Onion,12,54,Clayey
Karnataka,Whole Year ,Onion,8,47,Clayey
Karnataka,Whole Year ,Onion,15,80,Clayey
Karnataka,Whole Year ,Onion,5,21,Clayey
Karnataka,Whole Year ,Onion,5,17,Clayey
Karnataka,Whole Year ,Onion,5,13,Clayey
Karnataka,Whole Year ,Onion,5,29,Clayey
Karnataka,Kharif     ,Onion,20,111,Clayey
Karnataka,Whole Year ,Onion,5,28,Clayey
Karnataka,Kharif     ,Onion,7,42,Clayey
Karnataka,Kharif     ,Onion,7,36,Clayey
Karnataka,Kharif     ,Onion,10,35,Clayey
Karnataka,Kharif     ,Onion,15,94,Clayey
Karnataka,Kharif     ,Onion,17,84,Clayey
Karnataka,Kharif     ,Onion,16,85,Clayey
Karnataka,Kharif     ,Onion,2,13,Clayey
Karnataka,Summer     ,Onion,2,16,Clayey
Karnataka,Rabi       ,Onion,5,33,Clayey
Karnataka,Kharif     ,Onion,1940,1141,Clayey
Karnataka,Rabi       ,Onion,140,777,Clayey
Karnataka,Summer     ,Onion,58,669,Clayey
Karnataka,Whole Year ,Onion,1532,8583,Clayey
Karnataka,Whole Year ,Onion,1470,8402,Clayey
Karnataka,Whole Year ,Onion,1597,11068,Clayey
Karnataka,Whole Year ,Onion,1849,11856,Clayey
Karnataka,Whole Year ,Onion,1354,4531,Clayey
Karnataka,Whole Year ,Onion,1429,12466,Clayey
Karnataka,Kharif     ,Onion,1527,22135,Clayey
Karnataka,Rabi       ,Onion,45,466,Clayey
Karnataka,Summer     ,Onion,324,5540,Clayey
Karnataka,Whole Year ,Onion,2142,23100,Clayey
Karnataka,Kharif     ,Onion,1771,17156,Clayey
Karnataka,Rabi       ,Onion,20,168,Clayey
Karnataka,Summer     ,Onion,251,819,Clayey
Karnataka,Kharif     ,Onion,1595,16574,Clayey
Karnataka,Rabi       ,Onion,14,93,Clayey
Karnataka,Summer     ,Onion,221,2212,Clayey
Karnataka,Kharif     ,Onion,1255,8274,Clayey
Karnataka,Rabi       ,Onion,10,59,Clayey
Karnataka,Summer     ,Onion,291,2225,Clayey
Karnataka,Kharif     ,Onion,1004,11457,Clayey
Karnataka,Rabi       ,Onion,15,103,Clayey
Karnataka,Summer     ,Onion,251,2670,Clayey
Karnataka,Kharif     ,Onion,826,8317,Clayey
Karnataka,Rabi       ,Onion,390,3104,Clayey
Karnataka,Summer     ,Onion,135,831,Clayey
Karnataka,Kharif     ,Onion,1147,9869,Clayey
Karnataka,Rabi       ,Onion,124,812,Clayey
Karnataka,Kharif     ,Onion,837,6572,Clayey
Karnataka,Rabi       ,Onion,140,984,Clayey
Karnataka,Summer     ,Onion,44,345,Clayey
Karnataka,Kharif     ,Onion,1173,7150,Clayey
Karnataka,Rabi       ,Onion,137,908,Clayey
Karnataka,Summer     ,Onion,30,147,Clayey
Karnataka,Kharif     ,Onion,2,12,Clayey
Karnataka,Kharif     ,Onion,23,119,Clayey
Karnataka,Kharif     ,Onion,20,71,Clayey
Karnataka,Kharif     ,Onion,5,31,Clayey
Karnataka,Kharif     ,Onion,30,148,Clayey
Karnataka,Kharif     ,Onion,10,53,Clayey
Karnataka,Kharif     ,Onion,5,33,Clayey
Karnataka,Kharif     ,Onion,7,36,Clayey
Karnataka,Whole Year ,Onion,12,70,Clayey
Karnataka,Whole Year ,Onion,10,51,Clayey
Karnataka,Whole Year ,Onion,20,86,Clayey
Karnataka,Whole Year ,Onion,13,44,Clayey
Karnataka,Whole Year ,Onion,12,43,Clayey
Karnataka,Whole Year ,Onion,20,126,Clayey
Karnataka,Kharif     ,Onion,17,95,Clayey
Karnataka,Whole Year ,Onion,19,106,Clayey
Karnataka,Kharif     ,Onion,20,119,Clayey
Karnataka,Kharif     ,Onion,10,52,Clayey
Karnataka,Rabi       ,Onion,1,7,Clayey
Karnataka,Summer     ,Onion,6,33,Clayey
Karnataka,Kharif     ,Onion,1,4,Clayey
Karnataka,Kharif     ,Onion,83,376,Clayey
Karnataka,Summer     ,Onion,29,335,Clayey
Karnataka,Whole Year ,Onion,183,1201,Clayey
Karnataka,Whole Year ,Onion,757,3998,Clayey
Karnataka,Whole Year ,Onion,529,2824,Clayey
Karnataka,Whole Year ,Onion,157,1085,Clayey
Karnataka,Whole Year ,Onion,257,1125,Clayey
Karnataka,Whole Year ,Onion,201,1325,Clayey
Karnataka,Kharif     ,Onion,227,1265,Clayey
Karnataka,Rabi       ,Onion,4,41,Clayey
Karnataka,Summer     ,Onion,45,770,Clayey
Karnataka,Whole Year ,Onion,177,1006,Clayey
Karnataka,Kharif     ,Onion,405,2414,Clayey
Karnataka,Rabi       ,Onion,25,210,Clayey
Karnataka,Summer     ,Onion,28,237,Clayey
Karnataka,Kharif     ,Onion,385,3088,Clayey
Karnataka,Rabi       ,Onion,15,100,Clayey
Karnataka,Summer     ,Onion,17,93,Clayey
Karnataka,Kharif     ,Onion,216,1576,Clayey
Karnataka,Rabi       ,Onion,33,195,Clayey
Karnataka,Summer     ,Onion,46,351,Clayey
Karnataka,Kharif     ,Onion,290,1811,Clayey
Karnataka,Rabi       ,Onion,8,55,Clayey
Karnataka,Summer     ,Onion,48,511,Clayey
Karnataka,Kharif     ,Onion,650,4166,Clayey
Karnataka,Rabi       ,Onion,5,40,Clayey
Karnataka,Summer     ,Onion,19,117,Clayey
Karnataka,Kharif     ,Onion,400,3624,Clayey
Karnataka,Summer     ,Onion,5,28,Clayey
Karnataka,Kharif     ,Onion,457,3466,Clayey
Karnataka,Rabi       ,Onion,23,162,Clayey
Karnataka,Summer     ,Onion,116,911,Clayey
Karnataka,Kharif     ,Onion,625,2844,Clayey
Karnataka,Rabi       ,Onion,15,99,Clayey
Karnataka,Summer     ,Onion,15,74,Clayey
Karnataka,Rabi       ,Onion,6,62,Clayey
Karnataka,Whole Year ,Onion,7,41,Clayey
Karnataka,Whole Year ,Onion,6,86,Clayey
Karnataka,Whole Year ,Onion,5,66,Clayey
Karnataka,Whole Year ,Onion,4,42,Clayey
Karnataka,Whole Year ,Onion,4,36,Clayey
Karnataka,Rabi       ,Onion,2,21,Clayey
Karnataka,Whole Year ,Onion,1,6,Clayey
Karnataka,Summer     ,Onion,131,4890,Clayey
Karnataka,Whole Year ,Onion,85,886,Clayey
Karnataka,Whole Year ,Onion,75,441,Clayey
Karnataka,Whole Year ,Onion,75,1081,Clayey
Karnataka,Whole Year ,Onion,74,982,Clayey
Karnataka,Whole Year ,Onion,75,783,Clayey
Karnataka,Whole Year ,Onion,77,697,Clayey
Karnataka,Rabi       ,Onion,72,746,Clayey
Karnataka,Whole Year ,Onion,74,457,Clayey
Karnataka,Rabi       ,Onion,71,598,Clayey
Karnataka,Summer     ,Onion,10,84,Clayey
Karnataka,Rabi       ,Onion,72,481,Clayey
Karnataka,Rabi       ,Onion,71,421,Clayey
Karnataka,Rabi       ,Onion,73,500,Clayey
Karnataka,Rabi       ,Onion,56,446,Clayey
Karnataka,Rabi       ,Onion,54,353,Clayey
Karnataka,Rabi       ,Onion,61,429,Clayey
Karnataka,Rabi       ,Onion,58,384,Clayey
Karnataka,Kharif     ,Onion,311,1952,Clayey
Karnataka,Rabi       ,Onion,285,1952,Clayey
Karnataka,Summer     ,Onion,18,192,Clayey
Karnataka,Kharif     ,Onion,560,2764,Clayey
Karnataka,Rabi       ,Onion,384,3056,Clayey
Karnataka,Summer     ,Onion,15,92,Clayey
Karnataka,Kharif     ,Onion,264,1401,Clayey
Karnataka,Rabi       ,Onion,260,1702,Clayey
Karnataka,Summer     ,Onion,4,23,Clayey
Karnataka,Kharif     ,Onion,253,1674,Clayey
Karnataka,Rabi       ,Onion,791,5558,Clayey
Karnataka,Summer     ,Onion,3,24,Clayey
Karnataka,Kharif     ,Onion,395,2029,Clayey
Karnataka,Rabi       ,Onion,329,2180,Clayey
Karnataka,Summer     ,Onion,7,34,Clayey
Madhya Pradesh,Whole Year ,Onion,2015,25913,Clayey
Madhya Pradesh,Whole Year ,Onion,84,832,Clayey
Madhya Pradesh,Whole Year ,Onion,92,974,Clayey
Madhya Pradesh,Whole Year ,Onion,109,1360,Clayey
Madhya Pradesh,Whole Year ,Onion,126,1566,Clayey
Madhya Pradesh,Whole Year ,Onion,185,2540,Clayey
Madhya Pradesh,Whole Year ,Onion,194,1597,Clayey
Madhya Pradesh,Whole Year ,Onion,76,689,Clayey
Madhya Pradesh,Whole Year ,Onion,56,703,Clayey
Madhya Pradesh,Whole Year ,Onion,80,847,Clayey
Madhya Pradesh,Whole Year ,Onion,84,539,Clayey
Madhya Pradesh,Whole Year ,Onion,89,811,Clayey
Madhya Pradesh,Whole Year ,Onion,97,876,Clayey
Madhya Pradesh,Whole Year ,Onion,97,860,Clayey
Madhya Pradesh,Whole Year ,Onion,106,1059,Clayey
Madhya Pradesh,Whole Year ,Onion,113,1032,Clayey
Madhya Pradesh,Whole Year ,Onion,157,1949,Clayey
Madhya Pradesh,Whole Year ,Onion,167,1746,Clayey
Madhya Pradesh,Whole Year ,Onion,49,554,Clayey
Madhya Pradesh,Whole Year ,Onion,75,1018,Clayey
Madhya Pradesh,Whole Year ,Onion,104,1513,Clayey
Madhya Pradesh,Whole Year ,Onion,108,1559,Clayey
Madhya Pradesh,Whole Year ,Onion,107,1145,Clayey
Madhya Pradesh,Whole Year ,Onion,55,716,Clayey
Madhya Pradesh,Whole Year ,Onion,81,1018,Clayey
Madhya Pradesh,Whole Year ,Onion,115,2386,Clayey
Madhya Pradesh,Whole Year ,Onion,110,1988,Clayey
Madhya Pradesh,Whole Year ,Onion,130,2333,Clayey
Madhya Pradesh,Whole Year ,Onion,137,2638,Clayey
Madhya Pradesh,Whole Year ,Onion,196,3343,Clayey
Madhya Pradesh,Whole Year ,Onion,187,4071,Clayey
Madhya Pradesh,Whole Year ,Onion,262,5710,Clayey
Madhya Pradesh,Whole Year ,Onion,205,4291,Clayey
Madhya Pradesh,Whole Year ,Onion,219,4291,Clayey
Madhya Pradesh,Whole Year ,Onion,174,3969,Clayey
Madhya Pradesh,Whole Year ,Onion,192,4352,Clayey
Madhya Pradesh,Whole Year ,Onion,202,4607,Clayey
Madhya Pradesh,Whole Year ,Onion,226,4460,Clayey
Madhya Pradesh,Whole Year ,Onion,217,4346,Clayey
Madhya Pradesh,Whole Year ,Onion,217,4502,Clayey
Madhya Pradesh,Whole Year ,Onion,234,5622,Clayey
Madhya Pradesh,Whole Year ,Onion,216,5941,Clayey
Madhya Pradesh,Whole Year ,Onion,211,5762,Clayey
Madhya Pradesh,Whole Year ,Onion,196,4924,Clayey
Madhya Pradesh,Whole Year ,Onion,609,3587,Clayey
Madhya Pradesh,Whole Year ,Onion,544,4332,Clayey
Madhya Pradesh,Whole Year ,Onion,627,5275,Clayey
Madhya Pradesh,Whole Year ,Onion,931,8183,Clayey
Madhya Pradesh,Whole Year ,Onion,1021,7450,Clayey
Madhya Pradesh,Whole Year ,Onion,943,8013,Clayey
